First Robot | Second Robot | Step
    (52,54)        (69 48)         486
    (52,53)        (69 47)         487
    (51,53)        (69 46)         488
    (50,53)        (69 45)         489
    (49,53)        (69 44)         490
    (49,52)        (68 44)         491
    (49,51)        (67 44)         492
    (49,50)        (67 43)         493
    (49,49)        (67 42)         494
    (49,48)        (67 41)         495
    (48,48)        (67 40)         496
    (47,48)        (67 39)         497
    (46,48)        (67 38)         498
    (46,47)        (67 37)         499
    (45,47)        (67 36)         500
    (45,46)        (67 35)         501
    (44,46)        (67 34)         502
    (43,46)        (66 34)         503
    (43,45)        (66 33)         504
    (42,45)        (66 32)         505
    (41,45)        (66 31)         506
    (41,44)        (66 30)         507
    (41,43)        (65 30)         508
    (41,42)        (65 29)         509
    (41,41)        (65 28)         510
    (41,40)        (66 28)         511
    (41,39)        (66 27)         512
    (40,39)        (66 26)         513
    (40,38)        (66 25)         514
    (39,38)        (66 24)         515
    (39,37)        (66 23)         516
    (39,36)        (66 22)         517
Wait for 2nd     (66 21)         518
Wait for 2nd     (66 20)         519
Wait for 2nd     (66 19)         520
Wait for 2nd     (66 18)         521
Wait for 2nd     (67 18)         522
Wait for 2nd     (68 18)         523
Wait for 2nd     (68 17)         524
Wait for 2nd     (68 16)         525
Wait for 2nd     (69 16)         526
Wait for 2nd     (69 15)         527
Wait for 2nd     (69 14)         528
Wait for 2nd     (69 13)         529
Wait for 2nd     (70 13)         530
Wait for 2nd     (70 12)         531
Wait for 2nd     (71 12)         532
Wait for 2nd     (71 11)         533
Wait for 2nd     (71 10)         534
Wait for 2nd     (71 9)         535
Wait for 2nd     (71 8)         536
Wait for 2nd     (71 7)         537
Wait for 2nd     (71 6)         538
Wait for 2nd     (70 6)         539
Wait for 2nd     (70 5)         540
Wait for 2nd     (70 4)         541
Wait for 2nd     (70 3)         542
Wait for 2nd     (71 3)         543
Wait for 2nd     (71 2)         544
Number of nodes: 4302
